,Unnamed: 0,Mean,Median,Mode,Standard Deviation,Zero Crossing Rate,RootMean Square,Amplitude envelope,Human/Robo
18504,18504,0.02,-33,35,4910.34,7620,4910.342755,25335,0
18505,18505,0.5,-48,-142,4919.2,6486,4919.199749,25335,0
18506,18506,0.07,-15,27,4722.03,6971,4722.030973,27683,0
18507,18507,-0.66,-9,8,4179.52,10452,4179.524359,27683,0
18508,18508,-0.57,-43,-15,4178.26,7731,4178.262894,25980,0
18509,18509,-0.39,-42,-12,3906.43,7988,3906.427328,22057,0
18510,18510,0.67,-12,14,3418.37,11656,3418.371485,18683,0
18511,18511,-0.72,-10,0,3259.58,13428,3259.580392,24776,0
18512,18512,-0.62,-56,5,3918.2,8257,3918.19684,27249,0
18513,18513,0.88,-65,-27,3994.91,5415,3994.910649,27249,0
18514,18514,-0.05,-33,-22,3958.74,5308,3958.736485,23395,0
18515,18515,-0.06,-40,-34,3872.13,8042,3872.1306,23395,0
18516,18516,-0.02,-10,-9,3815.55,9381,3815.549173,26690,0
18517,18517,-1.29,-18,13,4616.57,7426,4616.565313,28330,0
18518,18518,-0.98,-12,3,3767.64,8132,3767.64219,28330,0
18519,18519,0.21,-15,-2,3012.48,9451,3012.479446,26816,0
18520,18520,0.44,-15,-15,3121.88,8845,3121.878692,26816,0
18521,18521,-0.32,-13,18,2987.1,7822,2987.099741,24949,0
18522,18522,-0.87,-14,10,3433.1,8794,3433.100419,27550,0
18523,18523,-0.49,-13,4,3368.23,10178,3368.230423,27550,0
18524,18524,-1,-9,14,3173,11236,3173.002674,26219,0
18525,18525,-1.49,-13,14,4158.38,9133,4158.382194,26337,0
18526,18526,0.17,-70,-17,4901.16,5139,4901.157529,24308,0
18527,18527,0,-12,19,4210.8,9119,4210.802935,23988,0
18528,18528,0.81,-13,0,4110.18,10511,4110.181783,25379,0
18529,18529,0.56,-52,-52,5118.65,7926,5118.654623,25379,0
18530,18530,0.36,-24,-12,4671.77,7800,4671.768448,28084,0
18531,18531,0.05,-11,8,3664.06,10711,3664.064736,28084,0
18532,18532,-0.59,-13,14,3643.75,10326,3643.754712,24241,0
18533,18533,-0.82,-19,7,4235.42,8338,4235.415381,24241,0
18534,18534,-0.68,-54,49,5008.49,7999,5008.487822,26608,0
18535,18535,1.32,-34,88,5636.51,7566,5636.507325,24507,0
18536,18536,-0.66,-27,-42,5738.97,6377,5738.970333,24507,0
18537,18537,0.7,-8,12,5157.17,6287,5157.168993,25535,0
18538,18538,1.25,-21,3,4660.26,6953,4660.257567,25535,0
18539,18539,0.44,-82,9,4447.4,7094,4447.39989,28161,0
18540,18540,0.24,-82,59,5127.47,7241,5127.47395,28161,0
18541,18541,0.53,-99,-134,5797.51,6672,5797.512041,27517,0
18542,18542,0.63,-106,-137,5511.75,6661,5511.75074,28143,0
18543,18543,0.3,-119,61,5014.37,5785,5014.371192,29197,0
18544,18544,-0.01,-20,-12,2880.88,6711,2880.87791,21926,0
18545,18545,-1.5,-6,1,3572.72,10491,3572.720493,25333,0
18546,18546,-1.05,-5,-3,4406.71,11032,4406.707393,25333,0
18547,18547,0.69,-15,-2,3394.65,8343,3394.649547,25250,0
18548,18548,1.51,-8,-2,3475.07,9479,3475.066257,30643,0
18549,18549,0.61,-19,-8,3559.44,9659,3559.438876,30643,0
18550,18550,-0.9,-46,1,2423.83,9439,2423.830207,19724,0
18551,18551,0.06,-62,-12,2355.38,6458,2355.384302,19724,0
18552,18552,0.7,-23,12,2002.13,6940,2002.133784,12677,0
18553,18553,1.42,-30,-21,3071.82,6397,3071.816347,25334,0
18554,18554,0.59,-31,-19,2215.71,5541,2215.714167,15129,0
18555,18555,-1.22,-24,17,3068.59,5489,3068.594571,25035,0
18556,18556,-1.19,-49,7,3682.36,6536,3682.35597,25035,0
18557,18557,0.21,-17,-7,3044.6,9348,3044.603574,22503,0
18558,18558,0.43,-21,-7,2847.11,9614,2847.110923,23342,0
18559,18559,0.37,-14,-3,3698.59,9922,3698.588286,26231,0
18560,18560,-0.46,-16,-3,3914.39,8885,3914.392475,26231,0
18561,18561,-0.49,-30,-2,3362.69,7580,3362.687177,26862,0
18562,18562,0.81,-19,7,3236.17,8043,3236.16833,21685,0
18563,18563,0.55,-23.5,38,3278.96,7464,3278.963518,26450,0
18564,18564,-0.54,-31,19,3181.79,8783,3181.786361,26450,0
18565,18565,0.82,-51,6,4333.28,8165,4333.279158,27088,0
18566,18566,-0.43,-44,18,5396.86,6294,5396.858342,27088,0
18567,18567,-1.2,-34,-35,4696.26,7065,4696.256003,25490,0
18568,18568,-0.07,-55,26,4044.4,5925,4044.396882,25490,0
18569,18569,-1.73,-62,12,4454.64,5489,4454.636376,24086,0
18570,18570,0.07,-79,20,5104.5,5662,5104.500413,23355,0
18571,18571,-0.84,-43,3,4343.68,7064,4343.6811,25008,0
18572,18572,-0.44,-50,12,3695.57,6340,3695.57282,21629,0
18573,18573,0.45,-44,72,3724.25,8455,3724.251518,24736,0
18574,18574,0.06,-12,-14,3194.39,10101,3194.388605,24736,0
18575,18575,-0.53,-10,1,3845.85,9437,3845.852479,28341,0
18576,18576,0.66,-26,0,5207.54,7777,5207.542576,28341,0
18577,18577,0.15,-28,-16,4962.27,6837,4962.267519,27751,0
18578,18578,-0.62,-29,6,4053.87,6758,4053.872689,24684,0
18579,18579,0.13,-95,-35,4415.12,5875,4415.116492,24684,0
18580,18580,0.07,-34,-67,4458.15,9561,4458.154729,26087,0
18581,18581,-0.19,-23,-22,4146.68,9149,4146.676063,26087,0
18582,18582,0.32,-35,18,3674.68,6480,3674.683797,20119,0
18583,18583,-0.4,-20,3,2951.44,8888,2951.438946,20119,0
18584,18584,0.39,-29,3,3114.02,10022,3114.017933,28617,0
18585,18585,1.94,-58,-27,3296.35,8899,3296.348072,28617,0
18586,18586,0.47,-54,-15,3933.69,6828,3933.693994,22297,0
18587,18587,-1.48,-48,12,4215.39,7216,4215.389779,24924,0
18588,18588,-1,-47,15,4588.3,8563,4588.29568,27042.5,0
18589,18589,0.42,-42,-8,4053.68,10101,4053.675701,25523,0
18590,18590,-0.29,-24,16,3238.06,9712,3238.064084,21895,0
18591,18591,0.19,-23,2,3481.18,6784,3481.17842,16705,0
18592,18592,1.32,-19,2,3480.75,5873,3480.747257,29046,0
18593,18593,-1.29,-35,-29,4304.64,5480,4304.639963,29046,0
18594,18594,-0.93,-106,-36,4730.57,6177,4730.569133,24994,0
18595,18595,2.28,-33,19,3743.3,8486,3743.296156,25027,0
18596,18596,0.52,-17,19,3212.58,9891,3212.576573,25050,0
18597,18597,-1.26,-5,-5,2576.11,12629,2576.11085,25050,0
18598,18598,0.86,-20,-4,3386.21,7381,3386.212129,21558,0
18599,18599,2.49,-74,-49,3887.24,7283,3887.243653,21558,0
18600,18600,-1.07,-63,-2,4005.16,9222,4005.15776,27933,0
18601,18601,-1.83,-53,11,4828.83,8262,4828.827135,27933,0
18602,18602,0.06,-39,-24,4899.02,6978,4899.018355,25171,0
18603,18603,-0.33,-35,-97,5206.6,6804,5206.595017,25830,0
18604,18604,0.87,-12,18,5007.18,8182,5007.180971,27068,0
18605,18605,0.43,-17,-13,4070.96,8160,4070.961819,27123.5,0
18606,18606,0.44,-68,-28,3708.83,7175,3708.833071,27123.5,0
18607,18607,-0.6,-49,-21,4508.67,6193,4508.672572,27737,0
18608,18608,2.22,-16,26,4097.33,6282,4097.334326,25108,0
18609,18609,0.08,-25,16,3735.56,6817,3735.560267,25108,0
18610,18610,-0.72,-11,-9,3141.3,11370,3141.29854,25120,0
18611,18611,-0.16,-13,-3,3033.63,12019,3033.634673,25934,0
18612,18612,0.57,-40,-23,3729.09,7526,3729.094795,26117,0
18613,18613,0.28,-19,4,4209.81,8889,4209.810858,27182,0
18614,18614,-0.09,-27,33,4617,7972,4616.999051,27182,0
18615,18615,0.62,-105,-132,4465.47,6531,4465.474997,24002,0
18616,18616,-0.66,-25,-11,3149.42,6682,3149.416059,19378,0
18617,18617,-1.02,-23,1,3344.64,7902,3344.644625,27833,0
18618,18618,-0.76,-15,14,3845.23,8779,3845.232365,27833,0
18619,18619,-0.25,-25,14,4323.85,8444,4323.85034,27446,0
18620,18620,-0.39,-36,7,3829.52,7026,3829.519411,27446,0
18621,18621,0.02,-50,19,4167.54,7647,4167.539717,25832,0
18622,18622,0.79,-93,-55,4811.6,9227,4811.598298,25832,0
18623,18623,1.79,-80,-96,4747.01,8951,4747.006312,27152,0
18624,18624,1.41,-41,15,4409.7,8413,4409.701907,27152,0
18625,18625,1.24,-55,2,4042.55,6883,4042.547854,27062,0
18626,18626,0.02,-93,4,4336.38,6083,4336.384714,27062,0
18627,18627,-1.47,-29,8,4101.46,7040,4101.461277,27765,0
18628,18628,-1.94,-14,8,4111.83,8182,4111.827526,27830,0
18629,18629,-1.25,-42,0,4907.63,8092,4907.627864,27830,0
18630,18630,0.38,-111,18,4723.91,9032,4723.912798,24153,0
18631,18631,1.15,-104,46,4224.75,9498,4224.747166,26244,0
18632,18632,0.34,-34,-18,4075.09,7644,4075.094291,26244,0
18633,18633,-0.87,-18,18,3787.15,8487,3787.148908,25364,0
18634,18634,0.06,-12,4,3914.15,8304,3914.149125,26825,0
18635,18635,-1.43,-55,7,4449.72,6263,4449.718016,21869,0
18636,18636,-1.03,-85,26,5060.05,5869,5060.053359,25922,0
18637,18637,-1.32,-58,-71,5247.69,8121,5247.690886,25922,0
18638,18638,-0.78,-24,1,4607.98,8783,4607.975942,28901,0
18639,18639,0.67,-23,1,4181.89,5809,4181.889443,28901,0
18640,18640,-0.25,-44,1,3953,5187,3952.997026,26392,0
18641,18641,-0.69,-45,0,3643.3,6328,3643.303925,23283,0
18642,18642,-0.09,-33,44,2980.46,6867,2980.462025,22003,0
18643,18643,0.79,-27,10,5157.96,6153,5157.962893,28126,0
18644,18644,0.66,-100,-88,5195.14,6308,5195.136797,28126,0
18645,18645,-0.19,-59,12,4883.72,7412,4883.717549,27146,0
18646,18646,-2.65,-14,5,3649.92,9279,3649.923976,23680,0
18647,18647,0.19,-5,9,2939.77,10294,2939.774667,23680,0
18648,18648,1.21,-11,9,3662.65,8525,3662.6475,22142,0
18649,18649,0.71,-36,-12,3963.33,8489,3963.334882,25272,0
18650,18650,0.08,-37,-11,3778.02,7964,3778.020757,25272,0
18651,18651,-0.87,-20,4,3451.72,6433,3451.719222,21203,0
18652,18652,-0.28,-9,4,3058.01,10497,3058.007459,22755,0
18653,18653,1.36,-10,2,2326.98,12536,2326.981343,22755,0
18654,18654,0.09,-16,-3,3458.21,11181,3458.207456,22635,0
18655,18655,1.3,-32,4,3966.9,7905,3966.904611,22635,0
18656,18656,0.9,-99,-49,4051.55,5608,4051.548566,24100,0
18657,18657,-1.02,-51,-19,4966.11,7655,4966.107316,25419,0
18658,18658,0.31,-34,55,4728.78,8368,4728.776877,25419,0
18659,18659,0.66,-33,-4,4431.14,9759,4431.136174,23562,0
18660,18660,-0.2,-25,-12,5375.17,8248,5375.173469,25932,0
18661,18661,0.05,-13,-13,4775.11,8121,4775.109781,27362,0
18662,18662,0.62,-19,-6,5210.36,7741,5210.359923,24434,0
18663,18663,-0.42,-27,22,5503.02,6209,5503.018828,26659,0
18664,18664,0.45,-31,22,5255.6,6627,5255.604984,26659,0
18665,18665,0.54,-43,-112,4879.42,7428,4879.417296,24233,0
18666,18666,-2.08,-49,6,3793.41,7513,3793.409358,22709,0
18667,18667,-0.12,-68,-19,4975.1,5322,4975.095704,27996,0
18668,18668,1.31,-50,-19,5706.99,5014,5706.990849,28697,0
18669,18669,1.02,-74,-20,5679.39,5078,5679.390012,28697,0
18670,18670,-0.27,-14,-7,3639.75,8578,3639.74512,20971,0
18671,18671,-0.59,-10,-21,4274.05,8002,4274.048597,23672,0
18672,18672,-0.38,-10,11,4911.04,6888,4911.042729,25863,0
18673,18673,0.58,-31,8,4550.58,6506,4550.575283,25863,0
18674,18674,0.11,-52,8,4366.59,5575,4366.591911,26854,0
18675,18675,0.27,-55,9,5115.67,5260,5115.670696,26854,0
18676,18676,-1.32,-41,13,5008.48,6530,5008.47923,25744,0
18677,18677,-1.35,-44,54,4701.89,6847,4701.894248,24996,0
18678,18678,-0.09,-55,32,5239.89,8700,5239.892675,28542,0
18679,18679,-1.38,-80,-50,4750.99,8248,4750.988834,25488,0
18680,18680,-0.23,-69,5,4181.82,7817,4181.818502,25488,0
18681,18681,0.74,-15,-8,3590.04,10133,3590.03682,27379,0
18682,18682,-0.25,-8,-2,3475.49,10718,3475.494237,27379,0
18683,18683,-0.68,-12,5,3951.76,10069,3951.757966,25749,0
18684,18684,-1.51,-26,-16,4048.13,9149,4048.128779,25749,0
18685,18685,-0.67,-32,10,4347.61,6865,4347.614145,25288,0
18686,18686,-1.01,-60,-8,5457.67,5150,5457.669,28110,0
18687,18687,-1.58,-83,8,5289.54,5040,5289.536414,28110,0
18688,18688,0.48,-31,-36,3289.57,8355,3289.56946,25531,0
18689,18689,0.5,-18,4,3898.75,11180,3898.749694,27127,0
18690,18690,-1.24,-12,1,3799.45,11026,3799.4529,27127,0
18691,18691,-1.15,-45,20,4146.5,7620,4146.501879,22818,0
18692,18692,1.05,-54,12,5104.75,5727,5104.753741,24680,0
18693,18693,-0.14,-16,24,4722.82,8069,4722.822547,24680,0
18694,18694,-0.02,-17,3,4160.59,8914,4160.594801,22646,0
18695,18695,1.12,-15,-9,4614.67,8905,4614.667477,26306,0
18696,18696,0.36,-10,-9,4061.76,10617,4061.757835,26306,0
18697,18697,0.09,0,0,646.44,7299,646.4407707,6363,0
18698,18698,0,1,0,727.61,6722,727.6051677,6363,0
18699,18699,-0.11,5,0,488.39,5849,488.3897317,4075.5,0
18700,18700,-0.04,4,0,412.96,7061,412.9599981,3751,0
18701,18701,-0.02,0,0,332.03,9672,332.0349379,3751,0
18702,18702,0.03,0,0,448.92,7962,448.9153038,3574,0
18703,18703,-0.03,4,1,552.19,5608,552.1918779,5109.5,0
18704,18704,0.01,3,0,572.48,7505,572.4810128,5109.5,0
18705,18705,0.18,2,0,597.3,8241,597.2962582,4599,0
18706,18706,-0.09,-6,7,943.03,4969,943.0304926,8818,0
18707,18707,-1.58,-7,-3,1162.19,4114,1162.189481,8088,0
18708,18708,-0.46,-12,1,1024.34,4046,1024.34069,7336,0
18709,18709,0.81,-13,-7,888.76,4430,888.7620323,10592,0
18710,18710,-0.99,-24,-7,1063.87,4303,1063.866796,10592,0
18711,18711,-0.41,-56,-20,1365.97,3968,1365.970885,13835,0
18712,18712,-0.12,-35,-79,1826.18,3855,1826.184208,13835,0
18713,18713,-1.12,-6,8,1677.97,3823,1677.965962,20193,0
18714,18714,-0.56,-10,8,1531.88,3694,1531.87649,20193,0
18715,18715,0.3,-13,4,1128.9,4283,1128.899663,8054,0
18716,18716,0.24,-17,4,1014.33,3977,1014.332529,8104,0
18717,18717,0.34,-17,2,868.82,4674,868.8230833,8104,0
18718,18718,0.04,-9,-27,801.45,6518,801.4469415,8097,0
18719,18719,-0.29,-14,-5,973.64,6677,973.6381617,8097,0
18720,18720,0.26,-39,38,1185.09,5090,1185.085233,12385,0
18721,18721,-0.34,-27,1,1734.18,4348,1734.184549,12385,0
18722,18722,-1.09,-18,-20,1623.52,4531,1623.517545,12207,0
18723,18723,0.3,-32,-19,1040.55,4061,1040.552877,9206,0
18724,18724,0.1,-17,27,1037.23,4524,1037.226991,10276,0
18725,18725,0.02,-6,-4,1047.72,4845,1047.715333,10302,0
18726,18726,0.19,-13,-5,1493.97,4862,1493.969447,10302,0
18727,18727,0.5,-23,4,1410.19,4431,1410.187495,9399,0
18728,18728,0.3,-16,-1,632.73,5936,632.7282118,8533,0
18729,18729,-1.19,-11,0,1008.15,7083,1008.152454,12720,0
18730,18730,-1.53,-19,0,1573.05,5233,1573.047666,12720,0
18731,18731,1.03,-44,-7,1643.96,3920,1643.956706,12690,0
18732,18732,1.76,-43,-7,1245.19,4213,1245.193792,10796,0
18733,18733,0.11,-12,9,1921.57,5775,1921.569975,30442,0
18734,18734,0.2,-6,9,2087.32,5718,2087.323267,30442,0
18735,18735,-1.26,-23,-14,1305.4,5070,1305.398223,19774,0
18736,18736,-0.39,-23,9,1230.05,5334,1230.052783,12419,0
18737,18737,0.58,-12,-9,1404.28,5256,1404.275764,12419,0
18738,18738,0.12,-14,-9,1222.22,3933,1222.221518,10826,0
18739,18739,0.51,-11,-11,1273.35,4918,1273.347961,19655,0
18740,18740,-0.14,-14,6,1625.23,6236,1625.234995,19655,0
18741,18741,-0.55,-8,8,1253.78,6874,1253.783578,14993,0
18742,18742,-0.33,-14,-34,1467.95,4259,1467.954281,16980,0
18743,18743,0.26,-9,-34,819.11,4313,819.1080759,10934,0
18744,18744,0.31,-19,11,965.52,4366,965.5225632,10934,0
18745,18745,-0.49,-12,11,698.67,4932,698.6722264,9095,0
18746,18746,0.41,-13,23,1174.85,4134,1174.851178,9095,0
18747,18747,0.64,-37,17,1262.12,4714,1262.118109,8915,0
18748,18748,0.13,-11,-2,727.09,6138,727.088736,8807,0
18749,18749,0.59,-14,-8,892.57,4933,892.5666418,8807,0
18750,18750,-0.48,-45,-30,1410.62,3720,1410.621147,12245,0
18751,18751,1.26,-79,15,1364.14,3198,1364.137841,11093,0
18752,18752,0.23,-10,5,867.3,3726,867.3004324,5486,0
18753,18753,-0.01,-4,-10,371.78,5054,371.7766668,7190,0
18754,18754,0.12,-3,-9,766.21,5388,766.2077134,9354,0
18755,18755,-0.63,-11,18,1387.16,5153,1387.156184,12496,0
18756,18756,0.12,-81,20,1538.39,5664,1538.390224,12496,0
18757,18757,0.64,-46,43,1221.96,5965,1221.962377,10308,0
18758,18758,-0.26,-23,-12,826.17,5672,826.1734019,7898,0
18759,18759,-0.01,-16,-18,563.33,7464,563.3260335,7523,0
18760,18760,-0.31,-16,-14,718.09,5342,718.0936708,11386,0
18761,18761,-0.06,-15,-5,533.7,4746,533.6957935,8091,0
18762,18762,-0.15,-17,-39,803.05,5251,803.0493322,11283,0
18763,18763,0.43,-21,4,1451.05,5353,1451.04807,11283,0
18764,18764,0.6,-39,-29,1449.63,5034,1449.62789,9846,0
18765,18765,0.31,-30,-29,995.11,5123,995.1065018,7229,0
18766,18766,0.21,-23,-14,867.68,4651,867.6807477,6895,0
18767,18767,-0.25,-12,-14,711.45,4049,711.4460696,8171,0
18768,18768,-0.23,-11,-4,812.2,3906,812.2042908,8171,0
18769,18769,0.01,-11,-25,1298.7,4526,1298.703684,11779,0
18770,18770,0.55,-28,-8,1489.58,3954,1489.580334,10144,0
18771,18771,-0.52,-16,0,1396.62,3618,1396.624695,10809,0
18772,18772,1,-10,-5,1787.01,4412,1787.010669,14931,0
18773,18773,1.48,-8,24,1892.4,4172,1892.401752,18450,0
18774,18774,-0.37,-15,-15,1240.91,3788,1240.915009,18450,0
18775,18775,-0.59,-37,31,912.05,3446,912.0531563,9268,0
18776,18776,-0.56,-30,10,1563.04,4078,1563.04086,18312,0
18777,18777,0.36,-28,-28,1985.05,4629,1985.049531,18312,0
18778,18778,-0.79,-18,12,1127.62,3719,1127.621887,11122,0
18779,18779,0.27,-11,14,1126.79,3980,1126.794147,11122,0
18780,18780,1.1,-19,3,1063.15,4419,1063.150855,9322,0
18781,18781,0.63,-12,-12,882.67,4725,882.6681653,12423,0
18782,18782,0.33,-13,-12,997.33,5117,997.3256239,12423,0
18783,18783,-0.12,-40,-35,1035.11,5060,1035.106202,7134.5,0
18784,18784,-0.43,-34,22,805.29,4612,805.2923693,7930,0
18785,18785,-0.77,-8,22,567.49,4370,567.4923083,7930,0
18786,18786,-0.64,-7,-10,688.59,4507,688.5906912,9223,0
18787,18787,-0.39,-6,-1,874.33,6385,874.3263464,8803,0
18788,18788,0.91,-11,-1,988.04,4383,988.0441184,7711,0
18789,18789,1,-5,4,847.67,3934,847.66911,6392,0
18790,18790,-0.04,-3,-9,888.35,4438,888.3455803,10085,0
18791,18791,-0.02,-10,-14,1316.17,4761,1316.168109,10085,0
18792,18792,-0.28,-8,-14,1407.84,5149,1407.836013,16827,0
18793,18793,-1.1,-18,12,1498.35,3793,1498.348644,16827,0
18794,18794,0.08,-33,46,1358.02,3451,1358.022305,8520,0
18795,18795,0.46,-31,7,1028.04,4195,1028.040442,7874,0
18796,18796,0.02,-11,-23,689.58,6401,689.5764642,6871,0
18797,18797,0.69,-16,-23,1317.43,5125,1317.432169,10251,0
18798,18798,0.61,-17,7,1353.22,4074,1353.216054,10251,0
18799,18799,-0.17,-10,1,903.96,4252,903.9558894,7747,0
18800,18800,-0.8,-4,9,930.31,5285,930.306127,7357,0
18801,18801,-0.04,-6,-7,1151.59,5471,1151.592341,10000,0
18802,18802,-0.01,-15,-4,1207.72,4931,1207.722613,12505,0
18803,18803,-0.37,-10,6,893.83,5948,893.8325962,12505,0
18804,18804,0.78,-16,-15,922.42,5987,922.4241486,6653,0
18805,18805,-0.39,-10,7,1300.05,4788,1300.052445,11794,0
18806,18806,-1.04,-35,53,1810.49,5564,1810.490381,11507,0
18807,18807,0.01,-49,72,1578.64,5177,1578.635414,11507,0
18808,18808,0.54,-20,17,827.44,6078,827.4440102,8000,0
18809,18809,-0.32,-14,11,876.42,5780,876.4229744,7699,0
18810,18810,-0.02,-19,3,1002.73,4003,1002.731445,7863,0
18811,18811,-0.14,-15,-24,844.04,4190,844.037511,7863,0
18812,18812,-0.44,-13,-31,735.33,5830,735.3288176,6935,0
18813,18813,-0.57,-22,0,1162.03,5761,1162.02895,14849.5,0
18814,18814,0.44,-51,-37,1406.12,4347,1406.121851,10584,0
18815,18815,0.42,-28,-32,863.1,5192,863.1022535,6383,0
18816,18816,0.65,-14,6,823.81,6401,823.8134498,8320,0
18817,18817,-0.29,-6,-6,832.15,5705,832.1456483,8320,0
18818,18818,-0.28,-8,-17,1048.23,4851,1048.233433,9254,0
18819,18819,-0.31,-3,-1,913.57,5744,913.5740255,9254,0
18820,18820,-0.3,-5,-3,953.29,5291,953.288503,8382,0
18821,18821,0.01,-26,7,1032.83,4572,1032.832411,8382,0
18822,18822,0.07,-21,6,623.31,3990,623.3101315,4503,0
18823,18823,0.44,-11,-6,1638.26,7977,1638.264634,13339,0
18824,18824,-0.6,-14,-10,1354.85,7382,1354.84629,12405,0
18825,18825,-0.21,-17,-10,1228.63,5592,1228.62723,11952,0
18826,18826,-0.35,-15,6,1386.41,5389,1386.41034,11952,0
18827,18827,-0.51,-7,0,1030.75,6935,1030.751309,9495,0
18828,18828,-0.62,-6,0,976.54,6841,976.5375159,9745,0
18829,18829,0.25,-6,3,1196.33,5679,1196.326745,10378,0
18830,18830,0.72,-14,-25,1862.9,5046,1862.898183,15504,0
18831,18831,0.67,-13,13,1770.01,6258,1770.014794,15504,0
18832,18832,0.05,-13,1,2152.85,4255,2152.84688,16997,0
18833,18833,0.15,-30,32,2138.46,4730,2138.459135,16997,0
18834,18834,0.16,-2,-14,766.57,5948,766.5672312,10108,0
18835,18835,-0.13,-1,-6,174.63,5242,174.6324139,5638,0
18836,18836,0.14,-1,-10,442.93,4537,442.932365,5638,0
18837,18837,0.24,-6,19,609.28,4890,609.2840881,4824,0
18838,18838,0.31,-7,5,607.15,4969,607.1465803,4803,0
18839,18839,-0.24,-9,-7,632.85,4379,632.8473355,6683,0
18840,18840,-0.55,-16,10,678.85,4322,678.8508599,6683,0
18841,18841,-0.54,-3,9,448.3,4380,448.3003681,9110,0
18842,18842,0.13,-4,23,572.34,4751,572.3431051,11188,0
18843,18843,-0.78,-7,23,1908.77,4716,1908.771469,20167,0
18844,18844,-1.46,-48,55,2692.74,4185,2692.738027,20167,0
18845,18845,0.47,-10,2,1975.23,4675,1975.225736,19387,0
18846,18846,0.82,-4,-15,482.36,5576,482.3583004,5553,0
18847,18847,0.11,-7,14,506.13,6157,506.1267134,5553,0
18848,18848,0.44,-5,4,1182.11,5415,1182.110858,11230.5,0
18849,18849,0.35,-19,-14,1412.44,3930,1412.439903,11230.5,0
18850,18850,-0.06,-16,4,1356.96,4636,1356.960644,10665,0
18851,18851,0.49,-34,-20,2094.67,5057,2094.672812,14253,0
18852,18852,0.16,-111,-161,2394.83,4369,2394.825219,15287,0
18853,18853,0.33,-86,182,2233.84,3634,2233.838345,15287,0
18854,18854,0.24,-9,2,1443.18,4694,1443.183699,11376,0
18855,18855,-0.06,-3,7,269.2,5989,269.1982169,3798,0
18856,18856,0.11,-9,1,425.68,4344,425.6758861,3798,0
18857,18857,-0.07,-28,-41,696.77,4128,696.7701056,7668,0
18858,18858,0.02,-11,-5,658.5,5356,658.4953834,7668,0
18859,18859,-0.23,-1,-3,910.88,5599,910.8831758,12918,0
18860,18860,0.16,-5,8,1509.09,4786,1509.085803,15624,0
18861,18861,0.27,-26,30,1523.85,5187,1523.852129,15624,0
18862,18862,-1.08,-32,17,1195.98,5047,1195.979385,10385,0
18863,18863,-0.42,-7,2,769.3,5756,769.2961068,10385,0
18864,18864,-0.25,-6,-3,1241.45,5412,1241.452633,12325,0
18865,18865,-0.44,-35,-46,1419.46,4444,1419.455434,12325,0
18866,18866,0.35,-21,-10,885.59,4814,885.5922933,7906,0
18867,18867,-0.46,-17,-10,1015.13,5046,1015.129031,9915,0
18868,18868,0.49,-8,16,937.32,4420,937.316318,8285,0
18869,18869,0.14,-7,16,1161.2,4538,1161.195139,10571,0
18870,18870,-0.11,-32,-29,1368.74,3653,1368.736881,10571,0
18871,18871,-0.39,-16,5,1006.6,4318,1006.603398,6704,0
18872,18872,-0.19,-26,-40,1222.35,4629,1222.34696,9352,0
18873,18873,-0.14,-58,-138,1297.38,4482,1297.380376,9352,0
18874,18874,0.61,-36,39,1125.93,5536,1125.930109,9647,0
18875,18875,-0.15,-26,-14,1364.21,4948,1364.213161,9725,0
18876,18876,0.23,-15,-15,1245.37,3823,1245.365613,9725,0
18877,18877,-0.2,-15,8,1260.51,4041,1260.506129,10547,0
18878,18878,0.06,-15,-13,1244.95,3802,1244.946714,10547,0
18879,18879,-0.07,-11,17,1687.01,4282,1687.010086,12126,0
18880,18880,0.32,-57,63,2040.54,3843,2040.540308,12126,0
18881,18881,0.32,-20,-13,1343.7,5449,1343.696737,10329,0
18882,18882,-0.48,-3,0,409.71,5907,409.7101658,7193,0
18883,18883,-0.24,0,-5,694.13,5582,694.1318895,5873,0
18884,18884,1.69,-13,2,1344.79,5031,1344.788719,12199,0
18885,18885,1.67,-39,-17,1404.64,3806,1404.643987,12199,0
18886,18886,-0.31,-17,-10,1206.01,4590,1206.0058,8921,0
18887,18887,-0.73,-26,-9,1242.17,5472,1242.169795,9362,0
18888,18888,-0.04,-31,43,1212.78,5431,1212.779151,11553,0
18889,18889,1.43,-18,7,1059.31,5576,1059.314533,11553,0
18890,18890,0.25,-3,3,653.79,5447,653.786846,9505,0
18891,18891,-0.03,-5,-22,511.59,5073,511.5900996,5573,0
18892,18892,0.19,-9,-2,647.36,5672,647.3565864,5639,0
18893,18893,-0.17,-14,-19,837.13,4938,837.12953,6851,0
18894,18894,-0.26,-11,15,758.87,4860,758.8744165,6851,0
18895,18895,-0.2,-6,1,1016.55,4728,1016.551474,10710,0
