,Spectral centroid,Band Energy Ratio,Spectral Roll Off
735,2453.240051,6.173883438,5573.333333
736,2311.68664,5.672971249,4148.666667
737,1936.614173,6.002586365,3085.666667
738,2110.482642,18.47232246,4317.333333
739,2184.289075,13.87260437,4485
740,2312.542534,14.95359993,5249.666667
741,2039.613209,21.64656067,4416.333333
742,2567.803579,24.92544174,6202.666667
743,1819.609354,32.63095474,3316.333333
744,1865.191443,17.29936981,3394.666667
745,1949.244674,23.61973381,3927
746,2844.622365,11.71961308,6940
747,2662.596393,13.17752647,5501.666667
748,2000.297874,19.04153442,4290
749,2144.122676,15.36520004,4440
750,2517.690764,10.3658514,5475.666667
751,1938.249291,12.58179188,4020.666667
752,1659.886053,25.04544067,2981.666667
753,1558.795227,40.61032104,2860.333333
754,1809.254704,30.75951195,3554
755,3138.513513,10.31075287,6805.333333
756,2057.467106,24.77793694,4515.666667
757,2350.646728,14.80123138,5191
758,2198.314063,12.70245552,4592.333333
759,1529.406026,38.62981033,2417.666667
760,1955.423084,24.18655968,4422.666667
761,2054.715559,6.369937897,3886
762,1740.776636,29.80853844,3187
763,2411.197856,15.6957407,5230
764,2682.051246,12.58031559,6391
765,2260.260278,20.57992935,5033
766,2596.798043,13.90951633,5870.666667
767,2689.999618,6.722376823,6156.666667
768,2436.010028,21.77465439,6249.666667
769,1959.504641,18.53113556,4120.666667
770,2197.299447,10.80875492,5105
771,1775.815721,15.5128088,3388
772,3571.21686,7.418502331,7747.666667
773,1906.2586,15.95343685,3908.666667
774,1812.211211,44.9324646,3878
775,2299.752163,33.064991,5464.333333
776,2808.3892,20.44456673,6981.333333
777,1334.890976,62.27748108,2535
778,1482.086223,42.30252838,2876
779,1583.481963,43.51394272,2706.666667
780,1963.884666,4.496981621,3166.333333
781,3279.747076,7.210127831,6979.333333
782,1995.500428,31.38240433,4629.666667
783,2309.777284,9.582985878,5044.666667
784,1784.515582,27.2629528,3338.666667
785,2708.261497,11.79279041,6064.333333
786,1735.273676,44.46895599,3777
787,3796.534413,2.766550779,7456.333333
788,2761.776,18.26373672,6772
789,1842.491759,60.70810318,4609
790,3155.32361,4.346496582,6533.666667
791,1800.68514,28.72719193,3428
792,2393.014288,15.51578617,5022.666667
793,2989.899468,11.27585506,6852
794,2138.939298,8.261604309,3624
795,2251.833768,4.576905727,3769.333333
796,2348.511516,2.521786213,3843.333333
797,1523.232138,41.37612152,2747.666667
798,1944.63093,55.58633423,4483
799,1993.531129,30.51836395,4600.333333
800,2936.755547,16.82928848,7211.666667
801,1899.629395,70.736763,4644.666667
802,2656.286087,26.85942078,6770.666667
803,2134.342136,29.06351471,4891.333333
804,2477.729068,15.32465458,5700
805,1741.602196,73.57538605,4480
806,1781.209253,26.6615696,3028.666667
807,2511.357242,13.76702309,6105
808,2411.968576,14.23523521,5818
809,2117.993545,12.53697205,3983.666667
810,1278.960582,133.352829,1862
811,2070.649812,10.45173836,3887.333333
812,2597.478083,13.79704475,5809
813,2167.652373,10.59499931,4294.666667
814,1600.85206,14.15876293,2678
815,1544.381635,31.18220901,2509.333333
816,2114.339022,11.10575676,4735.666667
817,1668.925821,33.37427521,3084.666667
818,2441.584878,11.45797634,5376.666667
819,2043.825995,17.07582092,4028.333333
820,2169.587366,17.0467453,4846.333333
821,2201.131573,13.02886009,4778.666667
822,2204.408829,10.85561657,4531.333333
823,2545.534546,13.96565342,6363.666667
824,1699.980983,21.85761452,2809
825,1381.800368,111.6344452,2060.333333
826,2100.496483,9.617939949,4117
827,1649.384283,43.4742012,2799
828,2239.084509,31.1943531,5224.333333
829,2194.775145,39.12510681,5085
830,1901.338122,19.43755913,3466.666667
831,2292.022473,15.8692646,5645
832,2789.45366,11.84128857,6255
833,1751.272044,56.6625061,3146.333333
834,1734.073682,46.29109955,3180.333333
835,1527.106088,32.84574127,2701.333333
836,2144.904303,9.800796509,3895.666667
837,2442.766982,9.3079319,5170.333333
838,1882.111788,16.63331032,3301
839,1654.299037,28.94789314,2817.333333
840,2743.806478,13.0810709,6718.333333
841,1675.161497,35.77066422,3238.333333
842,1728.696432,22.59683228,2942
843,1746.412466,18.78796577,2828.333333
844,1845.362579,32.4706955,3155.333333
845,2445.115797,18.26176262,5676
846,1684.646517,23.59638596,2838.666667
847,1653.749302,67.38278198,3774.333333
848,1486.596245,109.6862946,3175.333333
849,1504.707928,66.50873566,2955.333333
850,2956.328523,9.923809052,7179.333333
851,1773.143201,21.76976967,3377.333333
852,1629.818251,34.51185226,3001.333333
853,2072.596373,19.15583801,4531
854,2259.904765,13.38659668,5324
855,1999.33306,16.3894577,4111.666667
856,2301.365,15.97801685,5210.666667
857,2272.545473,10.89502239,5012.333333
858,1379.781924,83.34263611,2721.666667
859,1832.332956,43.82402039,4152.333333
860,2871.284189,14.01533318,7093.333333
861,1639.430967,30.80670166,2722.666667
862,2306.169902,12.37272644,5299
863,2517.550123,13.78138542,6287.666667
864,1645.910723,31.65139771,3236.666667
865,1852.502847,13.82139587,3557.666667
866,2560.461489,8.431663513,5416
867,2553.8946,12.98581409,5594.666667
868,1924.382498,20.38585091,3644.333333
869,1840.704918,16.53293228,3086.333333
870,1784.445556,14.66320515,3240.333333
871,2268.426393,16.12013054,4892.666667
872,3057.995137,7.590310574,6925.333333
873,2291.309146,16.7167511,5071.666667
874,2687.645352,14.77747059,6528.666667
875,2366.080968,9.548879623,5191.333333
876,2274.728142,12.89966869,5181.666667
877,2123.495414,11.70554161,4837
878,2005.967883,10.15793514,3853
879,2356.111026,8.317170143,5047.666667
880,1556.632944,22.95784569,2655.333333
881,2308.782739,12.8704071,5195.333333
882,1968.383785,46.06582642,4238.666667
883,1821.697596,33.7167244,3209
884,1757.07089,28.11190605,3144
885,2260.450087,18.68454361,5057.333333
886,1624.707301,51.07773209,2934.666667
887,2839.677891,5.140134811,5903
888,2460.322006,5.245666981,4750.333333
889,2734.219694,2.146790266,4841.333333
890,1537.737802,38.0161972,2302.666667
891,1744.647923,22.91797066,3228.333333
892,2440.851508,17.94370842,5780.666667
893,1697.654443,27.212677,3239
894,1757.970493,22.97818756,3368
895,1971.769084,24.58328629,4531.333333
896,1935.762676,10.04407883,3269.666667
897,2326.141279,8.920908928,4789.666667
898,2677.837792,14.49815273,6614
899,2178.403922,4.978507996,4058.333333
900,2518.817412,19.4426918,6008.333333
901,1614.67901,37.95100021,3019.333333
902,2242.541815,26.39428139,5114.666667
903,2394.441992,15.05863571,5250.666667
904,3657.35965,7.420149326,7633.333333
905,2556.591195,16.58801842,5796.666667
906,2332.498455,16.17149162,5081.666667
907,2163.483062,14.71831036,4358
908,1590.867416,23.18880081,2891
909,1947.055597,11.93518925,3567
910,3273.180082,7.227427006,7374
911,2672.646147,6.284204006,5675.666667
912,1917.727612,16.63172722,3472
913,1940.708987,16.07153893,3208.333333
914,1652.401933,12.96429157,2841.333333
915,2598.145912,11.55812931,5708
916,2600.263089,12.44550419,6273.333333
917,2019.729934,26.26609612,4012.333333
918,1971.041369,26.22010231,3988
919,2333.644163,17.87215805,5254.666667
920,2511.94856,11.91242123,5330.333333
921,2172.280157,12.94418526,4581.333333
922,2569.029222,14.85449696,5805
923,2404.321304,16.49976349,5480
924,2240.251599,8.97480011,4568.333333
925,1969.071774,18.67676544,4209
926,2334.70691,15.08375168,4819.333333
927,1801.823827,19.51315498,3308
928,1966.677684,11.61990452,3601.666667
929,2248.993814,5.659794807,4066
930,2085.573439,10.57791233,3716.333333
931,1830.603816,9.816272736,3005.666667
932,1928.706599,18.81628418,4309.666667
933,2071.270105,9.218922615,4133.333333
934,1957.807933,20.51480865,3236.333333
935,2466.620799,3.457736254,4906.666667
936,2180.013335,10.98845291,4476.666667
937,1982.168617,20.64696884,4043.666667
938,2154.572237,21.41252327,4987.666667
939,2672.295089,6.546341419,6131
940,2048.64955,15.01230431,4287
941,1351.612662,77.72348785,2310.333333
942,1859.6161,49.04510117,4344
943,3349.792677,5.029825211,7097.333333
944,1936.250354,20.18343544,4150
945,2029.151175,20.72947502,4504.666667
946,1913.622069,22.18049049,4093
947,1946.317786,21.10699463,3815.333333
948,2698.536597,10.28168488,6457.333333
949,1703.159132,28.31457329,2913
950,2383.030962,22.09996223,5510.333333
951,1650.930137,17.13001251,3012.333333
952,1651.200412,31.67035675,2870
953,2442.195857,25.93216133,5639.666667
954,1569.839406,69.8897934,3022.333333
955,2249.542807,21.00646591,5046
956,2212.455094,4.226765633,4311.333333
957,2669.026526,11.64823723,5431.666667
958,1728.528826,50.91983795,3945.333333
959,2504.090775,16.2395134,5788
960,2535.744445,14.48771667,5518
961,2760.582906,8.600305557,6201.333333
962,1872.513496,27.70052719,4262.666667
963,2152.651305,16.07688141,4779
964,2529.320284,14.10706139,6185.333333
965,2170.967255,7.046113491,4279.666667
966,2207.622347,11.13487625,4165.333333
967,2070.420764,12.49030209,3884
968,2250.824025,30.66896248,5392.333333
969,2414.089941,9.360218048,5402.333333
970,2501.34806,9.234472275,5572
971,1796.051973,11.69182491,2930.666667
972,2113.933372,10.00244236,4274.333333
973,1573.511648,43.51656342,2734.333333
974,1789.137183,18.51973534,2727.333333
975,1693.130312,53.28373718,2785.666667
976,1848.220895,14.09685802,3165.666667
977,2050.089396,8.219249725,3555.666667
978,2089.98412,30.75175095,4517.333333
979,1990.628944,8.590898514,4129.333333
980,1470.12947,39.00233841,2620.666667
981,1777.275264,36.21990967,3295.666667
982,1774.323559,25.58803749,3041.666667
983,2471.820955,4.53838253,5112.666667
984,2502.007458,14.87994576,5681.666667
985,2556.885913,12.95707226,6090
986,1729.946724,21.18607903,3076
987,1789.373886,28.54186249,3599
988,2214.87224,16.00383568,4793
989,2510.11545,5.661997795,4852.666667
990,2098.919964,12.40012646,3956.666667
991,1758.689431,16.3162899,3008.666667
992,1873.557847,15.50670719,3319
993,2202.644806,17.88913727,4696
994,2261.709568,16.98369598,4582.333333
995,1757.738998,15.75063896,3365.666667
996,2165.235645,10.75100422,4434
997,1834.421666,30.63020897,3903.333333
998,2298.576814,15.5884161,5009.333333
999,2136.292369,11.40821648,4724.333333
1000,1507.232141,76.98500061,2612
1001,3121.289262,4.669769764,6063.333333
1002,2329.27825,6.808773994,4626.666667
1003,1934.567313,27.19618416,3952.666667
1004,2455.708155,9.478604317,5636
1005,2262.82106,9.011706352,4398
1006,2972.15147,4.169303417,6089
1007,2466.312103,11.73044205,5238
1008,2212.718458,13.12279987,4644.333333
1009,1736.017335,21.54011917,2959.333333
1010,2371.516653,9.68300724,4883
1011,1665.002219,56.81650162,3014
1012,3346.692594,5.704324245,7552
1013,2315.688475,8.331860542,4621
1014,2504.887234,18.28929329,6132.666667
1015,1961.72025,30.67824936,4295
1016,1878.604872,31.32308578,4157
1017,1494.014444,44.02877045,2590.333333
1018,2235.207513,22.0158844,5223.666667
1019,2398.180819,13.11561012,5389.333333
1020,1914.563809,19.33592415,3722.666667
1021,2144.660302,16.49476624,4585.333333
1022,2251.10628,13.53727245,4790.666667
1023,1768.95314,46.62042999,3021.666667
1024,1842.209504,23.70770264,3289.333333
1025,1977.183644,12.38367367,3672.666667
1026,2022.798216,10.34132576,3619.666667
1027,2190.196327,14.08342075,4372.333333
1028,2685.445925,9.646672249,6304
1029,1947.906919,9.040057182,3805
1030,1791.051023,23.83581161,3144.333333
1031,2050.091439,29.18225098,4616
1032,1792.114932,20.46436501,3225
1033,2070.410236,28.20418739,4337.666667
1034,1585.582808,20.75014305,2929
1035,2585.329983,12.64538479,6101
1036,2573.703416,15.66352654,5862
1037,1491.237278,43.97800827,2821.666667
1038,2313.769768,19.00451851,5533.666667
1039,1751.040146,39.40274811,3801.333333
1040,1148.554995,101.5281982,1975
1041,1836.637916,20.60921669,3651.666667
1042,1847.051638,39.8115921,4153.333333
1043,2152.59005,16.72368813,4770
1044,1925.181512,35.19946671,4532
1045,1979.456371,9.074789047,3869
1046,1801.391039,49.02888489,2940
1047,1750.296344,29.4132061,3191.333333
1048,1841.168831,26.83262825,3433.333333
1049,1861.400671,10.96329594,3298.333333
1050,1800.236546,21.61108017,3158
1051,2709.884149,9.736504555,6428
1052,2089.87712,26.88166046,4452.333333
1053,2532.681199,15.97341728,6263.666667
1054,2576.438368,17.2854805,6597.666667
1055,3416.562824,12.02889633,7737.333333
1056,2063.721661,9.504154205,3831.333333
1057,2407.874589,4.553236008,4561
1058,2068.810755,9.227891922,4053.333333
1059,2216.515474,7.590503216,4528
1060,1891.159347,11.38124084,3189.666667
1061,1754.544259,13.41585064,3005.666667
1062,2048.05661,16.31967926,4209.333333
1063,2387.974646,5.225688457,4604
1064,2039.399834,17.02953529,4414.666667
1065,1716.869787,17.66301346,2996
1066,2116.008103,4.184710026,3925.333333
1067,1814.53223,7.901293278,3139.666667
1068,2035.22579,12.38691139,4218
1069,2376.013816,6.519095898,4694.666667
1070,2028.103746,6.584122181,3637.666667
1071,1933.285789,13.88811493,3763.666667
1072,2704.102616,2.421908379,4760
1073,2044.273437,10.37303925,3834
1074,1787.824008,15.49611092,3248
1075,2073.75735,15.88404179,4034.666667
1076,2373.582835,10.42093849,5348.666667
1077,1898.901346,26.35334015,3451.333333
1078,1862.371948,13.48502159,3121.333333
1079,1627.966672,27.94341087,2816
1080,2271.725944,7.332552433,4502
1081,2302.786196,5.316102028,4504.333333
1082,1997.443827,9.244056702,3849.333333
1083,2140.925631,9.690999031,4030.333333
1084,2028.880245,6.471601009,3826
1085,2670.563213,3.800873518,5775.333333
1086,1935.140756,21.0912075,3436
1087,2810.239616,7.798184872,6595.666667
1088,2005.162707,6.129843235,3346.666667
1089,2554.622244,16.74194527,6163
1090,2968.136021,8.952794075,7047.666667
1091,2495.794084,12.64955807,5918.333333
1092,2888.325604,9.624898911,6741.666667
1093,3220.862515,8.383061409,7355.666667
1094,3727.517666,2.011838675,7171
1095,2376.447902,7.998766422,4505
1096,2419.960837,11.44550705,5724.333333
1097,2242.024905,14.62079239,4681
1098,2271.172886,10.17497349,4712.666667
1099,2039.127997,7.650586128,3408.333333
1100,1229.134486,90.59015656,2078
1101,1499.264453,39.82949448,2976.333333
1102,1239.890606,196.724823,2113
1103,1375.208784,77.73773956,2559.333333
1104,1251.72245,84.4885025,1935.666667
1105,1247.442351,60.37208939,2536.333333
1106,1214.00701,70.13157654,2018
1107,1288.834217,47.57550049,2193.666667
1108,1515.055336,27.47564125,2845.333333
1109,1830.83311,17.51486015,3359
1110,2018.805388,11.30576229,3887
1111,2018.397446,17.76390839,3212.666667
1112,1783.1295,43.87159729,2929.333333
1113,1294.77886,80.33001709,2031.666667
1114,1506.1829,71.15037537,2686.333333
1115,1715.412742,64.18448639,2917.333333
1116,1164.42796,137.4509583,1916.333333
1117,1637.970034,91.37082672,2343
1118,1269.670939,44.85129547,2246.333333
1119,1176.482238,45.62361145,2565
1120,1274.346122,96.47383881,1927.333333
1121,1664.515467,40.68066025,2893.333333
1122,1629.15105,19.57422447,2986.333333
1123,1519.792233,23.73503113,2777.666667
1124,1371.189179,49.71763229,2481.666667
1125,1278.008239,60.94508743,2047
1126,1241.0552,108.9892502,2104.666667
1127,1125.346075,48.33481216,2216.333333
1128,1160.689876,60.16213989,2080.666667
1129,1223.968763,55.01846313,2222.333333
1130,988.5085635,77.35758209,2055
1131,1721.024931,63.34880829,2965.333333
1132,1503.06432,53.99169922,2788.666667
1133,1157.165676,133.6178284,1736
1134,1301.156992,101.9564438,1910
1135,1058.623099,43.30152893,2301.333333
1136,1235.445426,41.27336121,2421.333333
1137,1336.291827,34.41020584,2827.333333
1138,1233.816863,79.97307587,2403.666667
1139,1602.827084,32.90760803,2975.333333
1140,1383.478129,64.54710388,2385
1141,1150.253121,85.51521301,2224
1142,1836.523463,41.89145279,3925
1143,1345.888779,324.1524353,1373.333333
1144,1587.489291,20.46386909,2960.333333
1145,1492.101258,51.59885025,2599.333333
1146,1302.313278,143.4427032,2084
1147,1301.206928,94.17333984,1970
1148,1609.870498,94.10206604,3116.333333
1149,1473.101405,55.81552505,2813.666667
1150,1151.557057,133.6761017,1732
1151,1062.232769,111.0205841,1723.333333
1152,1423.043292,129.1034393,2293.666667
1153,1148.933775,63.96608353,1876.333333
1154,1053.172273,42.52376556,2040
1155,1372.042682,55.71008301,2674
1156,1403.541489,170.6440887,2083.333333
1157,1097.882469,130.3783417,1775
1158,1183.154903,55.70783234,2049.666667
1159,1628.350961,22.57031822,3106
1160,1882.083007,62.47505951,4113.666667
1161,1491.481004,26.39199066,2808.666667
1162,1393.757113,52.93399429,2518
1163,1195.634821,72.10543823,2104
1164,1137.516641,203.6391296,1736
1165,1097.355436,89.00183105,1866.333333
1166,1580.722894,41.35049438,3094
1167,1475.833114,28.99079514,2972.333333
