,Mean,Mode,Median,Standard Deviation,Zero Crossing Rate,RMS,Ampl. Env,Human/Robo
41898,588.3,15.0,72.0,3127.64,7746,3615.919517909656,28970.0,1
41899,511.46,0.0,26.0,3178.6,8763,3516.3620305651125,28928.0,1
41900,480.01,0.0,0.0,3263.88,7412,3354.352582839198,29746.0,1
41901,419.43,0.0,0.0,3037.39,7423,3098.99012099103,29746.0,1
41902,495.49,0.0,2.0,3274.13,8081,3440.9626995944027,29993.0,1
41903,568.33,4.0,54.0,3212.19,7801,3711.912226871751,29993.0,1
41904,354.06,0.0,0.0,2436.16,6311,3569.730127054425,30224.0,1
41905,550.88,0.0,47.0,3103.86,7839,2971.6783406014856,29828.0,1
41906,481.52,0.0,0.0,2947.9,8948,2910.490922507748,30083.0,1
41907,503.45,0.0,0.0,3118.06,8301,3062.379840908048,30083.0,1
41908,593.85,-1.0,45.0,3403.53,7596,3513.1450368580004,27440.0,1
41909,414.96,0.0,0.0,2802.88,5299,3343.7068442074883,30025.0,1
41910,364.7,0.0,0.0,2717.27,5703,3028.490965811191,30025.0,1
41911,462.3,0.0,3.0,2923.37,7734,4033.339658397245,29729.0,1
41912,413.84,0.0,1.0,2790.22,7961,3848.389365695733,26618.0,1
41913,520.83,0.0,12.0,3743.72,8065,3648.677702949385,29840.0,1
41914,440.76,0.0,0.0,3167.38,9471,3707.504778149315,29840.0,1
41915,336.41,0.0,0.0,2722.28,8946,4415.52795031353,29031.0,1
41916,409.35,0.0,2.0,3300.18,7963,4378.198040290092,29206.0,1
41917,432.7,0.0,0.0,3298.32,8501,3244.9224258832446,29707.0,1
41918,403.69,0.0,0.0,3028.47,10662,2994.398391997965,29863.0,1
41919,377.5,0.0,0.0,2893.93,7516,3169.8172171278266,29863.0,1
41920,422.97,0.0,0.0,2934.07,6136,3564.895667477521,27200.0,1
41921,597.53,1.0,56.0,3402.47,7362,3732.611323189169,22134.0,1
41922,536.71,0.0,5.0,3178.2,5760,3576.3493844981085,30010.0,1
41923,655.28,0.0,66.0,3491.71,7322,3418.0424997357773,27533.0,1
41924,619.14,-2.0,70.0,3381.13,7569,3615.793889313936,29506.0,1
41925,481.02,0.0,17.0,3121.88,8875,3158.8293353709378,29951.0,1
41926,343.81,0.0,0.0,3072.23,7815,3318.6836486775896,29951.0,1
41927,466.17,0.0,0.0,3399.51,5396,3504.952608809426,29655.0,1
41928,578.47,-15.0,75.0,3439.08,6985,3298.0406380152444,29655.0,1
41929,480.75,0.0,4.0,2885.2,7495,3171.8093637543857,30394.0,1
41930,350.78,0.0,0.0,2463.81,9230,3391.292928957922,30394.0,1
41931,539.65,0.0,29.0,3036.46,7088,3458.3032834035826,29410.0,1
41932,544.57,1.0,87.0,2979.03,9845,2929.146181056862,29775.0,1
41933,403.76,0.0,0.0,2776.34,7035,3169.344247632308,29775.0,1
41934,399.72,0.0,0.0,2984.24,5186,3353.185777734362,29924.0,1
41935,540.44,4.0,51.0,3367.6,7377,3712.4708833875047,29924.0,1
41936,538.64,0.0,34.0,3304.33,8064,3308.5638394929,30080.0,1
41937,461.82,0.0,0.0,2944.84,7242,3404.28622474668,30080.0,1
41938,362.44,0.0,0.0,2864.86,6826,3600.404118984424,28066.0,1
41939,415.14,0.0,0.0,3044.46,9090,3282.076105150519,27797.0,1
41940,483.38,0.0,2.0,3140.36,9206,2855.517144056397,29459.0,1
41941,372.0,0.0,0.0,2732.2,7149,3297.3131834874284,29862.0,1
41942,244.1,0.0,0.0,2289.85,6019,3470.524101630761,30214.0,1
41943,333.0,0.0,0.0,2926.55,8160,3061.636888986021,30214.0,1
41944,363.74,0.0,0.0,3175.51,7504,2988.2203466277383,30179.0,1
41945,324.88,0.0,0.0,2854.12,6452,3610.625135624024,30179.0,1
41946,503.88,0.0,1.0,3452.68,7302,3150.179561548833,29901.0,1
41947,567.21,-3.0,58.0,3641.23,8016,3148.134144219398,29901.0,1
41948,459.94,0.0,0.0,3068.29,7311,3261.407441581012,28119.0,1
41949,530.42,0.0,0.0,3037.71,6558,3715.590220947407,29932.0,1
41950,523.2,-2.0,71.0,3245.08,8287,3909.286295476452,26690.0,1
41951,538.74,-2.0,51.0,3628.67,8338,3809.560284337288,26690.0,1
41952,390.61,0.0,0.0,3127.87,5947,3243.599207670393,27821.0,1
41953,392.17,0.0,0.0,2623.11,5040,3326.744784319951,27821.0,1
41954,527.76,0.0,51.0,3007.74,6146,3358.9396407199697,26564.0,1
41955,412.88,0.0,1.0,2847.81,7196,3270.57719523634,26861.0,1
41956,362.86,0.0,0.0,2574.65,6870,3373.408049732496,28807.0,1
41957,404.43,0.0,0.0,2659.06,6523,3191.910453004595,28807.0,1
41958,451.88,0.0,0.0,3034.78,6537,3714.1054064202326,26977.0,1
41959,364.81,0.0,0.0,2673.07,6582,3455.272841614682,29134.0,1
41960,451.08,0.0,0.0,3102.73,8561,3324.416512713171,29326.0,1
41961,417.77,0.0,0.0,3097.21,8963,2955.912204379555,29326.0,1
41962,360.47,0.0,0.0,2800.29,8193,3115.3531148170023,29976.0,1
41963,277.06,0.0,0.0,2424.7,6683,3162.2444956075105,29976.0,1
41964,408.39,0.0,0.0,2986.03,7199,3355.578573063072,29959.0,1
41965,595.92,1.0,74.0,3505.52,8743,3829.312869171178,29900.0,1
41966,439.51,0.0,0.0,2869.39,7573,3636.718903077333,29900.0,1
41967,415.24,0.0,9.0,2939.58,10515,3769.267428824864,29795.0,1
41968,411.13,0.0,0.0,2831.78,7111,3243.9315143818926,29736.0,1
41969,515.19,0.0,0.0,3218.78,6423,3630.664122443716,30108.0,1
41970,601.38,-1.0,86.0,3445.44,9301,3478.8308998857647,30108.0,1
41971,584.88,24.0,80.0,3336.88,7426,3370.218936508428,28166.0,1
41972,586.24,-1.0,69.0,3484.62,6795,3922.741712119216,30095.0,1
41973,540.77,0.0,0.0,3329.65,6984,3546.8993755109545,30095.0,1
41974,440.98,0.0,0.0,2960.98,6021,3062.34129058144,29957.0,1
41975,431.73,0.0,0.0,2934.18,5234,3377.773423425556,29956.0,1
41976,495.79,0.0,7.0,3127.07,8278,2953.4305019756266,29722.0,1
41977,533.07,0.0,3.0,3297.25,7474,2985.715683048204,29722.0,1
41978,761.58,-13.0,111.0,3696.71,5907,3094.2219490527827,29763.0,1
41979,682.12,-2.0,89.0,3653.44,6119,3243.577304458767,29763.0,1
41980,518.73,-2.0,54.0,3389.64,7416,3447.0732252158496,30391.0,1
41981,326.06,0.0,0.0,2688.39,6218,3702.73678648645,30391.0,1
41982,428.73,0.0,0.0,3046.5,5303,3948.0758060098087,30214.0,1
41983,419.96,0.0,0.0,2980.87,5503,3355.4985128889566,30214.0,1
41984,391.91,0.0,0.0,2877.85,7282,3335.31513353686,29773.0,1
41985,606.23,-20.0,75.0,3340.46,8109,3707.3880616951874,29308.0,1
41986,459.52,0.0,0.0,3157.27,6397,3755.3243867873775,29254.0,1
41987,401.23,0.0,0.0,2998.9,7561,2934.348517132892,29254.0,1
41988,594.04,13.0,64.0,3310.84,7565,2850.993570669706,29777.0,1
41989,578.06,7.0,58.0,3223.43,8636,3836.6854366757775,29777.0,1
41990,557.13,7.0,61.0,3439.17,9191,3769.44233010667,29569.0,1
41991,575.85,0.0,65.0,3733.68,7541,3624.512204421445,27236.0,1
41992,605.77,0.0,66.0,3596.91,7714,3441.624832836955,29986.0,1
41993,523.91,0.0,0.0,3462.87,7387,2918.6984770613085,30025.0,1
41994,505.68,-16.0,84.0,3219.51,11166,3685.9847137501806,30069.0,1
41995,428.89,-1.0,44.0,3240.05,11379,3838.296803270951,30069.0,1
41996,301.39,0.0,0.0,2773.66,7018,3922.2929314369167,30763.0,1
41997,389.04,0.0,0.0,2861.35,6474,3755.208332436431,30763.0,1
41998,575.22,26.0,71.0,3510.08,8980,3661.3122415330818,29532.0,1
41999,541.2,0.0,49.0,3250.85,9491,3728.0853812647583,29532.0,1
42000,478.86,0.0,0.0,2883.51,5308,3630.775861988729,29895.0,1
42001,495.28,0.0,0.0,2970.46,4710,3786.8354030773503,29926.0,1
42002,627.06,4.0,71.0,3434.98,6503,4000.747302692336,29942.0,1
42003,456.85,0.0,0.0,3188.01,4904,3690.266926659913,28979.0,1
42004,544.64,0.0,2.0,3371.56,5652,4007.5478487474106,29245.0,1
42005,479.14,0.0,1.0,3335.82,7893,3230.8549425809883,29669.0,1
42006,536.21,1.0,47.0,3513.46,9696,2929.8651129360887,30294.0,1
42007,567.5,-4.0,52.0,3492.72,8789,3369.1063088005994,30294.0,1
42008,578.9,1.0,53.0,3486.69,9002,3360.3768672576,29551.0,1
42009,536.32,0.0,5.0,3347.33,7768,2739.558756442358,29768.0,1
42010,434.01,0.0,0.0,3242.01,5957,3170.931361603401,29768.0,1
42011,389.35,0.0,0.0,2936.03,6970,3537.9903024174614,29665.0,1
42012,478.87,0.0,3.0,3089.89,6941,3164.157217964999,30117.0,1
42013,590.84,-4.0,62.0,3445.98,6273,3413.105313347363,29954.0,1
42014,526.05,0.0,35.0,3252.08,6096,3683.2438692000833,29022.0,1
42015,387.81,0.0,0.0,2980.85,5877,3898.049867561984,29118.0,1
42016,413.91,0.0,0.0,3081.08,7570,3567.4572569268435,29118.0,1
42017,552.26,5.0,60.0,3396.69,8423,2993.037941623861,28748.0,1
42018,574.1,0.0,74.0,3633.5,8287,3220.886762989348,24012.0,1
42019,510.09,0.0,52.0,3975.51,9541,3427.181941479034,27520.0,1
42020,334.08,0.0,0.0,3165.17,7534,3294.018128365416,27520.0,1
42021,558.27,0.0,39.0,3774.14,7079,3388.397869200133,29845.0,1
42022,447.57,0.0,0.0,3376.74,6613,3687.407799525298,29845.0,1
42023,469.53,0.0,1.0,3472.73,6609,3154.735335967187,30063.0,1
42024,445.47,0.0,0.0,3193.01,6044,3167.279120949084,30063.0,1
42025,379.75,0.0,0.0,2548.61,5904,3749.006732455945,30293.0,1
42026,448.63,0.0,0.0,2793.52,7910,3751.1829920706346,30293.0,1
42027,413.57,0.0,31.0,2822.56,10846,3428.24508458774,29885.0,1
42028,447.39,0.0,2.0,3009.03,9408,2715.018497174559,29885.0,1
42029,362.16,0.0,0.0,2641.22,6464,2852.0064025173574,27704.0,1
42030,454.39,0.0,14.0,3017.57,8550,3424.2214867032185,29472.0,1
42031,322.57,0.0,0.0,2543.75,8066,3433.231097668784,26628.0,1
42032,377.37,0.0,0.0,2585.45,6111,3603.091621094307,29970.0,1
42033,594.73,-11.0,76.0,3335.97,7452,3567.754040008924,30031.0,1
42034,451.84,0.0,0.0,3035.92,6278,3664.8174088213455,30031.0,1
42035,464.14,0.0,0.0,2914.6,5743,2821.476875680536,29824.0,1
42036,553.44,0.0,4.0,3234.16,6200,3012.6959687296694,28999.0,1
42037,498.94,0.0,4.0,3229.71,6839,3813.5109977552174,28999.0,1
42038,618.43,0.0,54.0,3410.26,8340,3186.9656634485414,29792.0,1
42039,379.91,0.0,0.0,2900.36,5712,3856.815905640299,27833.0,1
42040,451.46,0.0,23.0,2868.23,8571,2697.329926056507,30062.0,1
42041,341.41,0.0,0.0,2532.56,6967,3080.474679331093,30062.0,1
42042,404.89,0.0,0.0,3105.34,7318,3646.019567967237,29947.0,1
42043,477.92,0.0,9.0,3370.01,9759,3777.278635472898,28753.0,1
42044,364.54,0.0,0.0,2807.53,8139,3168.003797346209,26929.0,1
42045,436.86,0.0,0.0,2925.93,7717,3075.592633948781,28968.0,1
42046,362.99,0.0,0.0,2660.21,6736,3863.763014212958,28968.0,1
42047,417.38,0.0,0.0,3163.39,6577,3814.3123679111545,28253.0,1
42048,383.44,0.0,0.0,2665.21,5610,3945.506770999132,28735.0,1
42049,416.8,0.0,0.0,3043.63,5798,3306.208110509682,30301.0,1
42050,457.21,0.0,3.0,3420.0,7315,2991.397100018652,30301.0,1
42051,568.07,4.0,59.0,3597.44,8383,3196.324085570798,30127.0,1
42052,440.48,0.0,0.0,2877.18,6330,3029.302761362753,30127.0,1
42053,337.51,0.0,0.0,2849.99,5601,3851.748734016797,27773.0,1
42054,417.4,0.0,0.0,3192.21,6502,3532.428957530498,30163.0,1
42055,484.43,0.0,5.0,2933.39,6058,3137.9624248865694,30163.0,1
42056,587.64,0.0,33.0,3460.51,6496,3441.712737867587,29363.0,1
42057,389.91,0.0,0.0,2923.73,5857,3409.839474227489,30272.0,1
42058,566.62,0.0,39.0,3629.21,8069,2711.7331137115984,30272.0,1
42059,414.61,0.0,0.0,3033.27,8885,3297.196527354716,26662.0,1
42060,373.45,0.0,0.0,3217.66,7857,3799.031031723747,29993.0,1
42061,531.22,0.0,0.0,3667.34,5836,3474.6669638974035,30404.0,1
42062,505.53,0.0,28.0,3201.75,6698,2701.2760632708387,30404.0,1
42063,381.37,0.0,0.0,3107.26,6003,2988.1632535723347,30099.0,1
42064,441.1,0.0,0.0,3128.71,5072,4078.9182659131575,26588.0,1
42065,582.87,0.0,60.0,3380.45,6563,4479.51499941679,22113.0,1
42066,474.69,0.0,62.0,3171.64,8853,3343.6884424240247,30727.0,1
42067,447.11,0.0,3.0,3017.29,8069,3648.29073814026,28549.0,1
42068,327.77,0.0,0.0,2381.36,6806,3452.9290319958795,29924.0,1
42069,381.51,0.0,0.0,2881.84,5570,3096.5890686366506,30193.0,1
42070,539.79,0.0,10.0,3540.45,6855,3273.7451153075435,30193.0,1
42071,575.87,2.0,41.0,3588.99,7755,3787.951008130913,30249.0,1
42072,499.51,0.0,0.0,3324.25,8055,3893.124599855494,30333.0,1
42073,409.14,0.0,0.0,2903.63,6835,3252.269217023708,30333.0,1
42074,453.15,0.0,0.0,2832.74,6558,2775.218429241201,30148.0,1
42075,424.18,0.0,0.0,2978.75,6304,3896.38888716206,30051.0,1
42076,445.23,0.0,0.0,2853.84,6133,3069.2481571225226,30051.0,1
42077,505.1,0.0,0.0,2893.84,4651,3271.35892099904,29568.0,1
42078,476.33,0.0,5.0,3059.75,6379,3919.586024059173,30636.0,1
42079,273.51,0.0,0.0,2312.17,5533,3888.5110723771895,30636.0,1
42080,329.04,0.0,0.0,2725.27,7345,3049.6572364775684,29986.0,1
42081,442.51,0.0,2.0,3120.02,7926,3188.0590662658683,29797.0,1
42082,491.65,0.0,5.0,3184.11,6632,3693.3112379002127,27841.0,1
42083,556.39,0.0,47.0,3549.81,7479,3591.854337246988,29784.0,1
42084,402.81,0.0,0.0,2549.62,4805,3533.7815580479787,28053.0,1
42085,617.51,6.0,72.0,3195.1,6176,3474.614456310225,28602.0,1
42086,593.35,0.0,41.0,3211.52,7514,3334.572827214904,30573.0,1
42087,410.35,0.0,0.0,2636.91,6987,3773.976539407737,30573.0,1
42088,295.95,0.0,0.0,2565.1,8061,3643.7822094631288,30065.0,1
42089,421.58,0.0,0.0,3175.34,9683,3666.380479437452,30065.0,1
42090,353.33,0.0,0.0,2803.52,6830,3295.460306239479,30192.0,1
42091,343.83,0.0,0.0,2594.98,7206,3128.320626150715,30192.0,1
42092,520.39,0.0,49.0,3180.06,7933,2977.890211206585,29805.0,1
42093,458.59,0.0,1.0,2887.5,8255,3953.34072399534,30075.0,1
42094,424.02,0.0,0.0,2636.21,7090,3112.7859756173407,26718.0,1
42095,419.65,0.0,0.0,2736.24,4967,2750.6137387863096,25606.0,1
42096,441.74,0.0,0.0,3134.73,6307,3768.764022859484,27305.0,1
42097,378.91,0.0,0.0,3072.42,6791,3761.757777954344,27438.0,1
42098,382.32,0.0,0.0,2832.06,6155,2799.0172275282625,29831.0,1
42099,591.25,0.0,78.0,3411.67,7462,3378.4993725025315,29984.0,1
42100,564.71,0.0,45.0,3442.08,7242,3755.463111255388,29984.0,1
42101,377.08,0.0,0.0,2710.12,5773,3257.735495708637,27483.0,1
42102,585.5,0.0,2.0,3368.45,7187,3681.335522605893,26349.0,1
42103,514.37,2.0,47.0,3335.57,10099,3900.673564911578,29765.0,1
42104,403.01,0.0,0.0,2845.14,8176,4034.5668999286654,29765.0,1
42105,361.63,0.0,0.0,2638.27,6355,2962.9432208532107,25063.0,1
42106,408.09,0.0,0.0,2798.95,7436,2949.4280615061625,27839.0,1
42107,494.83,0.0,3.0,2925.84,6783,3401.305037775942,27839.0,1
42108,405.39,0.0,0.0,2796.3,5965,3251.242697800335,30208.0,1
42109,360.32,0.0,0.0,2968.46,6419,3209.1454921832383,30208.0,1
42110,504.35,0.0,41.0,3417.4,9096,3592.7207350418985,28663.0,1
42111,552.38,13.0,81.0,3119.28,7525,3225.407913737424,30354.0,1
42112,411.82,0.0,0.0,2927.41,6136,3308.5225947543413,29116.0,1
42113,443.37,0.0,0.0,2786.36,5662,3305.801966240568,29436.0,1
42114,555.83,0.0,30.0,3024.02,6324,2750.6855091049574,29436.0,1
42115,456.07,1.0,44.0,2876.18,7949,3637.068597098493,27899.0,1
42116,362.91,0.0,0.0,2611.65,6948,3711.812993673038,26757.0,1
42117,480.6,0.0,0.0,3465.91,5737,3147.774540846279,29896.0,1
42118,457.34,0.0,0.0,3648.95,9136,3328.6732957741588,29896.0,1
42119,435.57,0.0,0.0,3226.64,8573,3788.885722742242,29802.0,1
42120,427.84,0.0,1.0,3117.47,7332,3175.5064320514293,29650.0,1
42121,419.53,0.0,0.0,3154.45,7159,3233.2711346251185,29650.0,1
42122,506.82,0.0,37.0,3280.5,8142,3113.139301412644,30129.0,1
42123,374.31,0.0,0.0,2788.35,6246,3317.4550320991543,30129.0,1
42124,396.32,0.0,0.0,2819.12,5751,3187.6057629512466,28646.0,1
42125,425.85,0.0,4.0,2813.27,7114,3292.4610719035086,30353.0,1
42126,461.44,0.0,6.0,2862.01,7254,3449.6936950981603,30353.0,1
42127,518.01,3.0,48.0,3271.5,8455,3530.5803899642337,29641.0,1
42128,275.25,0.0,0.0,2590.73,8340,3089.284182460397,27406.0,1
42129,398.2,0.0,0.0,2954.28,6779,3615.673403392513,29954.0,1
42130,364.39,0.0,0.0,3001.83,7503,3426.462540288453,29954.0,1
42131,463.0,0.0,1.0,3229.68,8060,3592.371399229205,30397.0,1
